2023-01-01T00:48:24.000Z,"""RT @Rubiu5: \u250f\u2501\u2501\u2513\u250f\u2501\u2501\u2513\u250f\u2501\u2501\u2513\u250f\u2501\u2501\u2513\n\u2517\u2501\u2513\u2503\u2503\u250f\u2513\u2503\u2517\u2501\u2513\u2503\u2517\u2501\u2513\u2503 \u00a0\n\u250f\u2501\u251b\u2503\u2503\u2503\u2503\u2503\u250f\u2501\u251b\u2503\u250f\u2501\u251b\u2503\n\u00a0 \u00a0 \u00a0 \u00a0 \u00a0 \u00a0 \u00a0QUE TE JODAN 2022          \n\u2503\u250f\u2501\u251b\u2503\u2503\u2503\u2503\u2503\u250f\u2501\u251b\u2517\u2501\u2513\u2503\n\u2503\u2517\u2501\u2513\u2503\u2517\u251b\u2503\u2503\u2517\u2501\u2513\u250f\u2501\u251b\u2503\u2026"""
2023-01-01T00:48:24.000Z,"""\u3042 https://t.co/huN80aleOg"""
2023-01-01T00:48:23.000Z,"""@seabreeze0422 https://t.co/uTCmkkAlU9"""
2023-01-01T00:48:24.000Z,"""@tabunnaosan \u660e\u3051\u307e\u3057\u3066\u304a\u3081\u3067\u3068\u3046\u3054\u3056\u3044\u307e\u3059\u3297\ufe0f\n\u672c\u5e74\u3082\u3069\u3046\u305e\u3088\u308d\u3057\u304f\u304a\u9858\u3044\u3057\u307e\u3059\u3002"""
2023-01-01T00:48:24.000Z,"""RT @big_business_: https://t.co/Cvb9yUOpQl"""
2023-01-01T00:48:24.000Z,"""bootwt, aimstwt, and 51twt respect boundaries so hard we miss out on the most obvious things lmaoooo\n\nHappy for Guqqie and Aimsey :D!! What a thing to come back online to /pos"""
2023-01-01T00:48:24.000Z,"""\u0645\u0631\u0643\u0632 \u062a\u062f\u0644\u064a\u0643 \u0627\u0644\u0645\u0633\u0627\u062c \u0641\u064a \u062c\u062f\u0629 \u0648\u0627\u0644\u0631\u064a\u0627\u0636 \n\n\u0627\u0644\u0645\u0646\u0632\u0644\u064a \u0648\u0627\u0644\u0641\u0646\u062f\u0642\u064a \u0645\u0633\u0627\u062c \u0645\u0646\u0632\u0644\u064a \n\n\u0645\u0633\u0627\u062c \u0641\u0646\u062f\u0642\u064a \u0645\u0633\u0627\u062c \u0628\u062c\u062f\u0629 \u0645\u0633\u0627\u062c \u0628\u0627\u0644\u0631\u064a\u0627\u0636 \n\n\u0645\u0633\u0627\u062c \u0627\u0644\u0628\u064a\u062a \u0645\u0633\u0627\u062c \u0627\u0644\u0641\u0646\u062f\u0642 \u0645\u0633\u0627\u062c \u0627\u0644\u0645\u0646\u0632\u0644 \n\n\u0644\u0644\u062a\u0648\u0627\u0635\u0644 \u0645\u0639\u0646\u0627 \u0639\u0628\u0631 \u0627\u0644\u0631\u0627\u0628\u0637 \u0627\u0644\u0645\u0628\u0627\u0634\u0631 \u0641\u064a \n\n\u0627\u0627\u0644\u0628\u0627\u064a\u0648 \u0627\u0644\u0647\u0644\u0627\u0644 \u0627\u0644\u0646\u0635\u0631 \u0627\u0644\u0627\u062a\u062d\u0627\u062f  \n\n\ud83d\udd34\ud83d\udd34\n\ud83d\udd34\ud83d\udd34\n\ud83d\udd34\ud83d\udd34\n\ud83d\udd34\ud83d\udd34\n\ud83d\udd34\ud83d\udd34\n\ud83d\udd34\ud83d\udd34\n\ud83d\udd34\ud83d\udd34\n\ud83d\udd34\ud83d\udd346344\""\u0648\u0643"""
2023-01-01T00:48:24.000Z,"""\u52dd\u3061\u78ba\u5b9a\u6f14\u51fa https://t.co/PWy16ZiEnP"""
2023-01-01T00:48:24.000Z,"""RT @piegg2021: \u4eca\u5e74\u3082\u3088\u308d\u3057\u304f\u304a\u9858\u3044\u3057\u307e\u3059\ud83d\udc19\ud83d\udc0d https://t.co/diCcfyUdnY"""
2023-01-01T00:48:25.000Z,"""@shoxspn \u3042\u3051\u304a\u3081\u3053\u3068\u3088\u308d\u30fc\uff01"""
2023-01-01T00:48:24.000Z,"""RT @rbascu1: No queremos una Constituci\u00f3n firmada con esta mano."""
2023-01-01T00:48:25.000Z,"""RT @StayAwa03182742: Herkese Yeni Bir \u015eans Bonusu!\n\nT\u0131kla https://t.co/N11Q3TKvyg\n\n\u015famata g\u00fc\u00e7lenme hodangiller yabani marul z\u0131ddiyet #marsb\u2026"""
